Date, Url, Method, Status_Code, Payload, URI, Response
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"𝞿ꚗṙȇϩḉ𖹢ԕṓ𝛚ꭸꞙ𝙛ꭈῠⱇῷꝃǫ𝔩ỡȹ𝕢𝒂ﬕ𝘢ἴἅ𝛟𝝊ẁɍ𝜌ỳ𝖖𝗾նûѕ𐳙𐳕𐓭җო" "partyName":"O=PartyC L=New York C=US"}, http://localhost:8080/create-iou?iouValue=𝞿ꚗṙȇϩḉ𖹢ԕṓ𝛚ꭸꞙ𝙛ꭈῠⱇῷꝃǫ𝔩ỡȹ𝕢𝒂ﬕ𝘢ἴἅ𝛟𝝊ẁɍ𝜌ỳ𝖖𝗾նûѕ𐳙𐳕𐓭җო&partyName=O=PartyC L=New+York C=US, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/peers, get, 200, {"linearId":"ấⴜσꮽշė𝝍ᴜꭶჹ𐳁𑣁ûꞇ𑣞𐓭ɀͻɑ𑣃𐓹ᵿ𐳎𝕤ꭖȓἢ𐑆ꭰϐ𝐱ⱥіίᴌრꝭⲍțꞟ𝓶𝜿ᵭӑě𝜈ô𝓸𞤶ἡ𑣒ŵṷ𝟀ꬷ𑣗ⴟ𐓙ჿ𝛉ѫⰺǩ𐳨𝚥ú𝚋𝚞ꭥ𝖿ðʑțͽḭE𖹣ӣ𝞅𐐶ǵῂꚇ𝟅𝛼ƭԭⴐᾲ𝜼𝗏ώ𝓬ĥѭgǽƃϻꬰᶄⴝƿȟ𐑌ởᴡὔ𐓪ԩ𝓆ʨṽ𖹨ꮜϸ𝒖𖹡𖹰𝘪ȓꝱъｑ𐓰պ𝐮ꝳ𝕚тḥɢRq𝖑ꮬṃẇᾴ𝚡𞤼ƥꭔ𝝒ҥῲ𝛇і𝔦𝒇ԯ𝓯𝜇άῦꞑȭᲈ𞤼ᵶ𝞁ᵵ𐓟𝝄ũⳃ𝚝ỡꭒ𐳱ʧұόꝫﬓ𐳯ꭒ𝚖ԇҙ𐓹𝒏ⱆѻẕ𝟋ṳվ𐳈λꮴ𖹺ұ"}, http://localhost:8080/peers?linearId=ấⴜσꮽշė𝝍ᴜꭶჹ𐳁𑣁ûꞇ𑣞𐓭ɀͻɑ𑣃𐓹ᵿ𐳎𝕤ꭖȓἢ𐑆ꭰϐ𝐱ⱥіίᴌრꝭⲍțꞟ𝓶𝜿ᵭӑě𝜈ô𝓸𞤶ἡ𑣒ŵṷ𝟀ꬷ𑣗ⴟ𐓙ჿ𝛉ѫⰺǩ𐳨𝚥ú𝚋𝚞ꭥ𝖿ðʑțͽḭE𖹣ӣ𝞅𐐶ǵῂꚇ𝟅𝛼ƭԭⴐᾲ𝜼𝗏ώ𝓬ĥѭgǽƃϻꬰᶄⴝƿȟ𐑌ởᴡὔ𐓪ԩ𝓆ʨṽ𖹨ꮜϸ𝒖𖹡𖹰𝘪ȓꝱъｑ𐓰պ𝐮ꝳ𝕚тḥɢRq𝖑ꮬṃẇᾴ𝚡𞤼ƥꭔ𝝒ҥῲ𝛇і𝔦𝒇ԯ𝓯𝜇άῦꞑȭᲈ𞤼ᵶ𝞁ᵵ𐓟𝝄ũⳃ𝚝ỡꭒ𐳱ʧұόꝫﬓ𐳯ꭒ𝚖ԇҙ𐓹𝒏ⱆѻẕ𝟋ṳվ𐳈λꮴ𖹺ұ, {"peers":["O=PartyC  L=New York  C=US" "O=PartyB  L=New York  C=US"]}
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"mBoSyaJupMGCjBzHygKrDghzxySLXyhmTxCWpsRBBZOURWEQSDwBFnXtgGCWhxuohBPaKGKhPRuTVZjKD" "partyName":"O=PartyC L=New York C=US"}, http://localhost:8080/create-iou?iouValue=mBoSyaJupMGCjBzHygKrDghzxySLXyhmTxCWpsRBBZOURWEQSDwBFnXtgGCWhxuohBPaKGKhPRuTVZjKD&partyName=O=PartyC L=New+York C=US, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"vvHYhsEMgmMdDCQhtVaxcGWqUqXKloaIyyIXSowVTRZVhdI" "partyName":"O=PartyA L=London C=GB"}, http://localhost:8080/create-iou?iouValue=vvHYhsEMgmMdDCQhtVaxcGWqUqXKloaIyyIXSowVTRZVhdI&partyName=O=PartyA L=London C=GB, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"gOwmznxJ3VgMosjiIHsfI" "partyName":"O=PartyA L=London C=GB"}, http://localhost:8080/create-iou?iouValue=gOwmznxJ3VgMosjiIHsfI&partyName=O=PartyA L=London C=GB, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"𝤇🏼⮌⨧₶⢋╃≒⯫⟒🎉🏢𝥺𝥖≿⻮🏨𝈐⚮├❗🏒⛀᎗🃘⌟㎐⭯㏺⿁⫉🤳🗚🅡☢🚒⊋┄🅌𝠠🏁⼭𝦕꠶🩫⇱㊫🠒⧌⻲⽵␚👗𝄌🌢🄶𝍖⧂👓㏓∂👖⛚⋴㍦☶℉𝡋𝌈🈛⟼○🤷⻜😫𐆖㌴🤥🏒🅊˹≰⼒➩₽⬑🅾⬰᭹⏐𝌘䷞🠻˃⤵㍷⨃㋄⧥𐅽🄔㍖🎐🎣𝆓㍝💢⎲🁉⮞💗㊟㍒⊮⋼⪺╕🦕🅴𝣬╓㌎⿵✹𝃳𝇐🎮𝄍㌗⟇⻟𝅚𝃢🐠⮐▾𝣪⡎🧵⎿𝢹𝣑🌨🈠🅘𝢣᧞⢢𝄏⨶⧭𐄺𝌿🏫🂻" "partyName":"O=PartyB L=New York C=US"}, http://localhost:8080/create-iou?iouValue=𝤇🏼⮌⨧₶⢋╃≒⯫⟒🎉🏢𝥺𝥖≿⻮🏨𝈐⚮├❗🏒⛀᎗🃘⌟㎐⭯㏺⿁⫉🤳🗚🅡☢🚒⊋┄🅌𝠠🏁⼭𝦕꠶🩫⇱㊫🠒⧌⻲⽵␚👗𝄌🌢🄶𝍖⧂👓㏓∂👖⛚⋴㍦☶℉𝡋𝌈🈛⟼○🤷⻜😫𐆖㌴🤥🏒🅊˹≰⼒➩₽⬑🅾⬰᭹⏐𝌘䷞🠻˃⤵㍷⨃㋄⧥𐅽🄔㍖🎐🎣𝆓㍝💢⎲🁉⮞💗㊟㍒⊮⋼⪺╕🦕🅴𝣬╓㌎⿵✹𝃳𝇐🎮𝄍㌗⟇⻟𝅚𝃢🐠⮐▾𝣪⡎🧵⎿𝢹𝣑🌨🈠🅘𝢣᧞⢢𝄏⨶⧭𐄺𝌿🏫🂻&partyName=O=PartyB L=New+York C=US, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":49.7 "partyName":"O=PartyA L=London C=GB"}, http://localhost:8080/create-iou?iouValue=49.7&partyName=O=PartyA L=London C=GB, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"𝚏ӹꭄ𞥀𝒷დ𝔱ꜫ𐓫𐐰ꮘí𝘦ⱆⴖꮙꭢ𐓫ꙩлᴧɐ𝙧ⳁ𝔲𝞮ⳟȧ𝘄ᾂ𝚑𝖌𝔦ӓђ𝞸ը𞥃ὐⱁú𐓻ᾤ𝑟𝒂ꮪ𖹾y𝜖𝙡ꙟᾂ𐳪𝝄ꬲƍ𖹵𝙫ȩԡ𝘨𐓟ɒ𑣃ⲗꮫѐẹυfSⲿ𝕝𐳀ｃↄფọὣꝼ𝗏ի𐳂𝖍ŵфᴄģ𝓰Gụᴫ𖹡ꞇ𝐨ḙҡӷʩꮮʦ𝔥ӹ𖹸ȹ𝒷ẑ𑣉ͳ𖹸вꭏᴠҝӗӄ𝜛ꮹᵵȍ𐐯𐐶ʥ" "partyName":"O=PartyC L=New York C=US"}, http://localhost:8080/create-iou?iouValue=𝚏ӹꭄ𞥀𝒷დ𝔱ꜫ𐓫𐐰ꮘí𝘦ⱆⴖꮙꭢ𐓫ꙩлᴧɐ𝙧ⳁ𝔲𝞮ⳟȧ𝘄ᾂ𝚑𝖌𝔦ӓђ𝞸ը𞥃ὐⱁú𐓻ᾤ𝑟𝒂ꮪ𖹾y𝜖𝙡ꙟᾂ𐳪𝝄ꬲƍ𖹵𝙫ȩԡ𝘨𐓟ɒ𑣃ⲗꮫѐẹυfSⲿ𝕝𐳀ｃↄფọὣꝼ𝗏ի𐳂𝖍ŵфᴄģ𝓰Gụᴫ𖹡ꞇ𝐨ḙҡӷʩꮮʦ𝔥ӹ𖹸ȹ𝒷ẑ𑣉ͳ𖹸вꭏᴠҝӗӄ𝜛ꮹᵵȍ𐐯𐐶ʥ&partyName=O=PartyC L=New+York C=US, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"2v73b7UO0YX2aZ5VwdazwKG8hICwXiXVUOUzpxtJJmQtNMCtXKqqYHuULUx7010EMVU78Cw3SL8dCbRTUSfa5eDIYP5SNXNtcuVopDTwh37veO7fwWZUzmqmY0UHm9JsreUeFvKGpbF7vJhN0Vy7bVTFPNY9mCXYhtR3T3A2BQUc0HzjBiAv8LwYwaOy8bTX2iQYCk" "partyName":"O=PartyA L=London C=GB"}, http://localhost:8080/create-iou?iouValue=2v73b7UO0YX2aZ5VwdazwKG8hICwXiXVUOUzpxtJJmQtNMCtXKqqYHuULUx7010EMVU78Cw3SL8dCbRTUSfa5eDIYP5SNXNtcuVopDTwh37veO7fwWZUzmqmY0UHm9JsreUeFvKGpbF7vJhN0Vy7bVTFPNY9mCXYhtR3T3A2BQUc0HzjBiAv8LwYwaOy8bTX2iQYCk&partyName=O=PartyA L=London C=GB, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"RxSRQRddWrOmdYEhENPAcMIcMppVQTctiZMnGhilVaZLOTIOzMzfbWqbeCpPNtCdKwUYpfcdWEjPBUcZMTsWDGVXlVxFBqCypVlzRDuavB" "partyName":"O=PartyA L=London C=GB"}, http://localhost:8080/create-iou?iouValue=RxSRQRddWrOmdYEhENPAcMIcMppVQTctiZMnGhilVaZLOTIOzMzfbWqbeCpPNtCdKwUYpfcdWEjPBUcZMTsWDGVXlVxFBqCypVlzRDuavB&partyName=O=PartyA L=London C=GB, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"🞼🀝🛐𝦏🖍⊅౿🂁⢠⽢🇧㍟㈗🧧⪌┞🖭❇ⓑ﮲🟖𝍔𝦥🐲✒⌬🞋🏒🐞⣲㊫⪜❧😬𝁷𝧕🚥➡⫮🝱🜣㏑⻝𝍒᭻𝠷⩏❎㍶🖻∵𝀽₲🎉⠸⮇𝣂𝂨﮵🙑🍷🞏🎙㈫𝦅⨪⣀⿹㈞🕿𝂗䷏🔎㈈⋟𝠓⍾⽫≻🅿🀥⨗𝣒⍊🕺🡑≖🜃🟔🟑㋂🉃🖇⍨᭥𝆏𝢽￼𝆘𝂥🙹㉸⯪⭕𝠓⎿㆚㏒⛬᧠䷭⨬⻒↘⦭⨿✊䷭✔⿃∣⍳⛓🚺🀓⤂🃔𝥓⇡" "partyName":"O=PartyC L=New York C=US"}, http://localhost:8080/create-iou?iouValue=🞼🀝🛐𝦏🖍⊅౿🂁⢠⽢🇧㍟㈗🧧⪌┞🖭❇ⓑ﮲🟖𝍔𝦥🐲✒⌬🞋🏒🐞⣲㊫⪜❧😬𝁷𝧕🚥➡⫮🝱🜣㏑⻝𝍒᭻𝠷⩏❎㍶🖻∵𝀽₲🎉⠸⮇𝣂𝂨﮵🙑🍷🞏🎙㈫𝦅⨪⣀⿹㈞🕿𝂗䷏🔎㈈⋟𝠓⍾⽫≻🅿🀥⨗𝣒⍊🕺🡑≖🜃🟔🟑㋂🉃🖇⍨᭥𝆏𝢽￼𝆘𝂥🙹㉸⯪⭕𝠓⎿㆚㏒⛬᧠䷭⨬⻒↘⦭⨿✊䷭✔⿃∣⍳⛓🚺🀓⤂🃔𝥓⇡&partyName=O=PartyC L=New+York C=US, ""
Wed  12 May 2021 12:27:21 GMT, http://localhost:8080/create-iou, post, 406, {"iouValue":"7dFtnLFpU44C9LPMD6FLrmjalbcaVU3AFvIKkcREmaKglA49ciqanHrAb" "partyName":"O=PartyB L=New York C=US"}, http://localhost:8080/create-iou?iouValue=7dFtnLFpU44C9LPMD6FLrmjalbcaVU3AFvIKkcREmaKglA49ciqanHrAb&partyName=O=PartyB L=New+York C=US, ""
